Attribute,Attribute Value,Age,Prior,Label,Expected Score,fold_num
race,African-American,48,4,0,0.019699446247057013,0
race,African-American,19,3,0,0.11920292202211755,0
race,African-American,19,4,0,0.03342473241921839,0
race,African-American,19,4,1,0.012339530443188206,0
race,African-American,31,4,0,0.07313114203652168,0
race,African-American,29,2,0,0.01798620996209156,0
race,African-American,29,4,0,0.05286727150541052,0
race,African-American,29,4,1,0.11920292202211755,0
race,African-American,24,4,0,0.045558675999306616,0
race,African-American,24,4,1,0.11920292202211755,0
race,African-American,26,2,0,0.01798620996209156,0
race,African-American,26,3,0,0.01798620996209156,0
race,African-American,26,4,0,0.07381832064391135,0
race,African-American,58,4,0,0.03270604156982917,0
race,African-American,35,2,0,0.01798620996209156,0
race,African-American,35,4,0,0.042786656537619844,0
race,African-American,18,3,0,0.01798620996209156,0
race,African-American,18,4,0,0.015162870202639882,0
race,African-American,18,4,1,0.01798620996209156,0
race,African-American,27,4,0,0.038754410550503576,0
race,African-American,38,3,0,0.0066928509242848554,0
race,African-American,38,4,0,0.01045730393688709,0
race,African-American,23,2,0,0.01798620996209156,0
race,African-American,23,4,0,0.046362601281423825,0
race,African-American,25,3,0,0.11920292202211755,0
race,African-American,25,4,0,0.04451132468157923,0
race,African-American,25,4,1,0.01798620996209156,0
race,African-American,34,3,0,0.06859456599210455,0
race,African-American,34,4,0,0.04046704821764638,0
race,African-American,33,4,0,0.07595448179597336,0
race,African-American,33,4,1,0.11920292202211755,0
race,African-American,47,4,0,0.009050561347670396,0
race,African-American,28,4,0,0.02317086829856827,0
race,African-American,28,4,1,0.06859456599210455,0
race,African-American,20,2,0,0.01798620996209156,0
race,African-American,20,3,0,0.01798620996209156,0
race,African-American,20,4,0,0.04185881320963046,0
race,African-American,45,4,0,0.010229416559363167,0
race,African-American,54,4,0,0.04742587317756678,0
race,African-American,22,2,0,0.01798620996209156,0
race,African-American,22,4,0,0.05730496784491749,0
race,African-American,49,4,0,0.004582737040459815,0
race,African-American,21,2,0,0.01798620996209156,0
race,African-American,21,3,0,0.06859456599210455,0
race,African-American,21,4,0,0.023170868298568275,0
race,African-American,21,3,1,0.01798620996209156,0
race,African-American,21,4,1,0.02705936205092582,0
race,African-American,39,4,0,0.04742587317756678,0
race,African-American,50,4,0,0.010229416559363167,0
race,African-American,30,4,0,0.04020105873671038,0
race,African-American,36,2,0,0.11920292202211755,0
race,African-American,36,4,0,0.02705936205092582,0
race,African-American,46,3,0,0.0066928509242848554,0
race,African-American,46,4,0,0.012339530443188206,0
race,African-American,43,4,0,0.011284473501275687,0
race,African-American,44,4,0,0.01798620996209156,0
race,African-American,56,4,0,0.04742587317756678,0
race,African-American,37,4,0,0.017457039830278777,0
race,African-American,42,2,0,0.0066928509242848554,0
race,African-American,42,4,0,0.014221756949489324,0
race,African-American,53,4,0,0.004582737040459815,0
race,African-American,32,3,0,0.01798620996209156,0
race,African-American,32,4,0,0.029762075248281644,0
race,African-American,32,4,1,0.11920292202211755,0
race,African-American,62,4,0,0.0066928509242848554,0
race,African-American,40,4,0,0.0024726231566347743,0
race,African-American,66,4,0,0.0066928509242848554,0
race,African-American,51,4,0,0.04742587317756678,0
race,African-American,52,3,0,0.04742587317756678,0
race,African-American,59,4,0,0.04742587317756678,0
race,Hispanic,42,4,0,0.010229416559363167,0
race,Hispanic,27,3,0,0.01798620996209156,0
race,Hispanic,27,4,0,0.01798620996209156,0
race,Hispanic,55,3,0,0.0066928509242848554,0
