Attribute,Attribute Value,PPV,FPR,FNR,Accuracy,Treatment Equality,Individuals Evaluated On,fold_num
race,African-American,0.20238095238095238,0.34183673469387754,0.39285714285714285,0.6517857142857143,0.16417910447761194,224,0
race,African-American,0.20212765957446807,0.36231884057971014,0.20833333333333334,0.6536796536796536,0.06666666666666667,231,1
race,African-American,0.1702127659574468,0.4020618556701031,0.36,0.6027397260273972,0.11538461538461539,219,2
race,African-American,0.1411764705882353,0.35609756097560974,0.52,0.6260869565217392,0.1780821917808219,230,3
race,African-American,0.17777777777777778,0.3756345177664975,0.30434782608695654,0.6318181818181818,0.0945945945945946,220,4
race,Asian,0.0,1.0,,0.0,0.0,1,0
race,Asian,,0.0,,1.0,,2,1
race,Asian,,0.0,,1.0,,1,3
race,Asian,,0.0,,1.0,,1,4
race,Caucasian,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.08108108108108109,120,0
race,Caucasian,0.07317073170731707,0.35514018691588783,0.5,0.6371681415929203,0.07894736842105263,113,1
race,Caucasian,0.13636363636363635,0.3275862068965517,0.0,0.6885245901639344,0.0,122,2
race,Caucasian,0.20588235294117646,0.24770642201834864,0.3,0.7478991596638656,0.1111111111111111,119,3
race,Caucasian,0.24324324324324326,0.24561403508771928,0.3076923076923077,0.7480314960629921,0.14285714285714285,127,4
race,Hispanic,0.4,0.0967741935483871,0.0,0.9090909090909091,0.0,33,0
race,Hispanic,0.0,0.25925925925925924,,0.7407407407407407,0.0,27,1
race,Hispanic,0.0,0.2,1.0,0.7692307692307693,0.2,26,2
race,Hispanic,0.2857142857142857,0.3125,0.0,0.7222222222222222,0.0,18,3
race,Hispanic,0.0,0.22727272727272727,1.0,0.7391304347826086,0.2,23,4
race,Native American,0.0,1.0,,0.0,0.0,1,0
race,Native American,0.0,1.0,,0.0,0.0,2,1
race,Native American,0.0,1.0,,0.0,0.0,1,4
race,Other,0.2,0.36363636363636365,0.0,0.6666666666666666,0.0,12,0
race,Other,0.0,0.3125,,0.6875,0.0,16,1
race,Other,0.14285714285714285,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.3333333333333333,24,2
race,Other,0.0,0.18181818181818182,1.0,0.782608695652174,0.25,23,3
race,Other,0.16666666666666666,0.3125,0.5,0.6666666666666666,0.2,18,4
sex,female,0.18110236220472442,0.34098360655737703,0.3235294117647059,0.6607669616519174,0.10576923076923077,339,0
sex,female,0.145985401459854,0.375,0.25925925925925924,0.6342182890855457,0.05982905982905983,339,1
sex,female,0.16058394160583941,0.3745928338762215,0.3333333333333333,0.6294117647058823,0.09565217391304348,340,2
sex,female,0.1487603305785124,0.3249211356466877,0.45454545454545453,0.6628571428571428,0.14563106796116504,350,3
sex,female,0.1935483870967742,0.33557046979865773,0.35135135135135137,0.6626865671641791,0.13,335,4
sex,male,0.25,0.1956521739130435,0.5,0.7692307692307693,0.3333333333333333,52,0
sex,male,0.16666666666666666,0.20408163265306123,0.3333333333333333,0.7884615384615384,0.1,52,1
sex,male,0.07692307692307693,0.24489795918367346,0.5,0.7450980392156863,0.08333333333333333,51,2
sex,male,0.3333333333333333,0.16666666666666666,0.4,0.8048780487804879,0.3333333333333333,41,3
sex,male,0.13333333333333333,0.24528301886792453,0.0,0.7636363636363637,0.0,55,4
